timestamp,run_id,gpu_name,gpu_vram_mb,model_name,quantization,model_size_gb,context_length,prompt_tier,avg_ttft_ms,std_ttft_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_first_ms,ttft_steady_ms,avg_tps,std_tps,avg_power_w,total_energy_wh,avg_kv_cache_estimated_mb,avg_kv_cache_estimated_percent,num_runs,perplexity,cpu_info,system_ram
2026-02-06T19:38:06.002871,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q3_K_M,4.434754580259323,8192,large,7.97,0.28,7.88,8.67,8.78,7.88,7.98,132.83,1.30,367.3,2.2377,135.5,,40,7.9860,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:38:48.089678,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q3_K_M,4.434754580259323,8192,xlarge,9.88,0.22,9.81,10.35,10.62,10.35,9.87,110.73,1.14,354.5,2.1633,2359.5,,40,7.9860,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:39:42.728488,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q2_K,3.5440532863140106,8192,tiny,6.57,0.13,6.53,6.91,6.96,6.73,6.57,159.94,1.40,370.9,2.2549,83.3,,40,8.8675,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:40:14.616683,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q2_K,3.5440532863140106,8192,small,9.97,0.41,9.96,10.94,10.99,10.43,9.96,157.97,1.46,370.4,2.2517,100.5,,40,8.8675,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:40:50.336608,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q2_K,3.5440532863140106,8192,medium,10.23,0.51,10.12,11.50,11.85,10.34,10.22,156.18,1.88,368.0,2.2450,110.2,,40,8.8675,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:41:26.441202,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q2_K,3.5440532863140106,8192,large,10.52,0.89,10.31,13.13,14.15,9.71,10.54,155.77,1.65,368.5,2.2419,135.5,,40,8.8675,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:42:02.702362,2026-02-06T08-05-18Z_8de6,NVIDIA GeForce RTX 4090,24564,Gemma-2-9B-It,Q2_K,3.5440532863140106,8192,xlarge,8.79,0.26,8.76,9.33,9.59,8.76,8.79,127.22,1.74,345.0,0.0958,2328.5,,40,8.8675,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:43:07.115297,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,F16,14.96532592177391,14759,tiny,16.97,0.10,16.94,17.20,17.41,16.96,16.97,59.92,0.02,284.4,6.8084,79.0,,40,6.9068,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:44:39.868643,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,F16,14.96532592177391,14759,small,18.00,0.11,17.97,18.24,18.53,17.97,18.00,59.71,0.02,285.4,6.8290,87.5,,40,6.9068,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:46:12.356465,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,F16,14.96532592177391,14759,medium,18.02,0.09,18.00,18.23,18.40,17.93,18.02,59.71,0.02,285.2,6.8099,96.0,,40,6.9068,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:47:44.922805,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,F16,14.96532592177391,14759,large,17.19,0.29,17.03,17.82,17.84,17.66,17.18,59.70,0.02,285.2,6.7909,118.0,,40,6.9068,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:49:17.622649,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,F16,14.96532592177391,14759,xlarge,18.12,0.18,18.07,18.59,18.98,18.07,18.12,57.64,0.03,290.5,6.9691,2065.0,,40,6.9068,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:51:14.678735,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q8_0,7.9542175233364105,29117,tiny,9.82,0.03,9.82,9.91,9.94,9.84,9.82,104.32,0.06,298.9,3.6126,79.0,,40,6.9176,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:52:07.788616,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q8_0,7.9542175233364105,29117,small,11.15,0.17,11.12,11.27,12.08,11.10,11.15,103.70,0.04,299.6,3.6170,87.5,,40,6.9176,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:53:01.239128,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q8_0,7.9542175233364105,29117,medium,11.11,0.10,11.12,11.27,11.43,11.03,11.11,103.64,0.04,299.4,3.6169,96.0,,40,6.9176,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:53:54.729361,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q8_0,7.9542175233364105,29117,large,9.90,0.04,9.89,10.02,10.03,9.86,9.90,103.63,0.03,300.8,3.6301,118.0,,40,6.9176,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:54:48.193192,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q8_0,7.9542175233364105,29117,xlarge,10.92,0.07,10.94,11.00,11.11,10.97,10.92,97.71,0.03,308.2,3.7207,2065.0,,40,6.9176,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:56:02.019490,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,32827,tiny,7.97,0.03,7.97,8.03,8.07,7.97,7.97,129.38,0.05,372.5,2.2903,79.0,,40,6.9362,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:56:45.068519,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,32827,small,9.26,0.18,9.26,9.88,9.90,9.43,9.26,127.96,1.21,371.6,2.2878,87.5,,40,6.9362,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:57:28.726266,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,32827,medium,9.16,0.12,9.16,9.36,9.44,9.20,9.16,128.53,0.06,373.1,2.2987,96.0,,40,6.9362,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:58:12.176803,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,32827,large,8.03,0.03,8.03,8.07,8.07,7.99,8.03,128.48,0.05,373.7,2.3005,118.0,,40,6.9362,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:58:55.624481,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q6_K,6.143014520406723,32827,xlarge,9.04,0.06,9.06,9.10,9.13,9.06,9.04,119.55,0.03,377.4,4.5318,2065.0,,40,6.9362,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T19:59:57.457867,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,34473,tiny,7.09,0.02,7.09,7.12,7.13,7.11,7.09,146.03,0.04,340.8,2.0994,79.0,,40,6.9962,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:00:35.849807,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,34473,small,8.32,0.11,8.34,8.51,8.53,8.30,8.32,144.83,0.05,340.7,2.0989,87.5,,40,6.9962,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:01:14.566274,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,34473,medium,8.30,0.19,8.29,8.55,9.02,8.15,8.30,144.69,0.04,341.0,2.1001,96.0,,40,6.9962,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:01:53.339537,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,34473,large,7.14,0.02,7.14,7.19,7.20,7.12,7.14,144.70,0.04,342.3,2.1088,118.0,,40,6.9962,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:02:32.067165,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q5_K_M,5.339265435934067,34473,xlarge,8.18,0.06,8.20,8.27,8.27,8.27,8.18,133.46,0.04,348.8,2.1482,2065.0,,40,6.9962,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:03:27.155468,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,36022,tiny,6.30,0.03,6.29,6.34,6.36,6.29,6.30,164.57,0.07,338.6,2.0795,79.0,,40,7.1270,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:04:01.349027,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,36022,small,7.46,0.10,7.44,7.62,7.65,7.40,7.46,163.12,0.08,339.0,2.0794,87.5,,40,7.1270,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:04:35.880735,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,36022,medium,7.47,0.12,7.48,7.65,7.90,7.43,7.47,162.99,0.03,339.3,2.0816,96.0,,40,7.1270,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:05:10.445822,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,36022,large,6.39,0.09,6.37,6.42,6.93,6.93,6.37,162.92,0.05,340.6,2.0913,118.0,,40,7.1270,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:05:44.981056,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q4_K_M,4.582795709371567,36022,xlarge,7.40,0.05,7.42,7.45,7.46,7.42,7.40,148.78,0.07,348.0,2.1394,2065.0,,40,7.1270,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:06:33.860177,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,37742,tiny,5.55,0.02,5.55,5.59,5.60,5.57,5.55,187.38,0.14,392.4,2.3927,79.0,,40,7.6215,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:07:04.061502,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,37742,small,6.66,0.11,6.69,6.80,6.82,6.76,6.66,185.44,0.05,391.7,2.3878,87.5,,40,7.6215,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:07:34.572836,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,37742,medium,6.68,0.10,6.68,6.86,6.87,6.62,6.68,185.15,0.07,392.1,2.3891,96.0,,40,7.6215,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:08:05.138486,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,37742,large,5.63,0.02,5.63,5.66,5.68,5.62,5.63,184.94,0.12,393.9,2.3988,118.0,,40,7.6215,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:08:35.686698,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q3_K_M,3.7429138123989105,37742,xlarge,6.68,0.03,6.68,6.71,6.73,6.64,6.68,166.95,0.06,396.9,2.4163,2065.0,,40,7.6215,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:09:18.630333,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,39344,tiny,4.73,0.02,4.74,4.77,4.77,4.76,4.73,220.84,0.06,396.2,2.4099,79.0,,40,10.2745,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:09:44.454527,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,39344,small,5.93,0.19,5.92,6.07,6.95,5.72,5.94,218.25,0.06,395.6,2.4066,87.5,,40,10.2745,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:10:10.568951,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,39344,medium,5.88,0.08,5.88,6.02,6.02,5.81,5.88,217.91,0.08,395.3,2.4041,96.0,,40,10.2745,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:10:36.749577,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,39344,large,4.81,0.02,4.81,4.84,4.84,4.83,4.81,217.81,0.09,396.1,2.4102,118.0,,40,10.2745,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:11:02.895090,2026-02-06T08-42-27Z_22a3,NVIDIA GeForce RTX 4090,24564,Llama-3.1-8B-Instruct,Q2_K,2.9608016908168793,39344,xlarge,5.83,0.06,5.85,5.89,5.94,5.88,5.83,193.11,0.06,402.1,2.4482,2065.0,,40,10.2745,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:12:12.528001,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,F16,13.501701414585114,17756,tiny,16.01,0.02,16.00,16.04,16.04,16.00,16.01,63.44,0.01,281.7,5.0915,79.0,,40,5.9028,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:13:39.333648,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,F16,13.501701414585114,17756,small,16.94,0.08,16.95,17.06,17.07,16.84,16.94,63.50,0.01,280.6,3.4224,66.0,,40,5.9028,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:14:36.140340,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,F16,13.501701414585114,17756,medium,17.08,0.09,17.11,17.20,17.21,16.91,17.08,63.20,0.01,282.9,5.1086,97.0,,40,5.9028,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:16:03.149612,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,F16,13.501701414585114,17756,large,16.09,0.02,16.09,16.13,16.13,16.08,16.09,63.18,0.01,282.6,5.1037,120.5,,40,5.9028,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:17:30.129511,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,F16,13.501701414585114,17756,xlarge,18.11,0.11,18.12,18.27,18.47,18.15,18.11,60.80,0.01,286.5,5.7014,2145.0,,40,5.9028,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:19:20.816705,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q8_0,7.1735764145851135,30716,tiny,9.25,0.03,9.25,9.28,9.38,9.19,9.25,110.55,0.04,297.9,3.6009,79.0,,40,5.9034,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:20:11.072901,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q8_0,7.1735764145851135,30716,small,10.36,0.08,10.37,10.48,10.49,10.10,10.37,110.39,0.03,296.4,1.8400,66.0,,40,5.9034,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:20:44.299136,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q8_0,7.1735764145851135,30716,medium,10.42,0.13,10.44,10.65,10.91,10.23,10.43,110.14,0.03,297.7,1.8467,79.5,,40,5.9034,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:21:21.748009,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q8_0,7.1735764145851135,30716,large,9.31,0.02,9.31,9.34,9.34,9.32,9.31,109.80,0.03,299.5,3.6183,120.5,,40,5.9034,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:22:12.339637,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q8_0,7.1735764145851135,30716,xlarge,11.58,0.15,11.58,11.78,12.29,11.63,11.58,102.67,0.03,305.4,3.6916,2145.0,,40,5.9034,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:23:22.290837,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,32768,tiny,7.47,0.04,7.47,7.50,7.71,7.46,7.47,137.40,0.04,370.4,2.2801,79.0,,40,5.9048,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:24:02.985034,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,32768,small,8.52,0.09,8.52,8.66,8.76,8.32,8.52,136.95,0.03,363.2,2.2388,65.5,,40,5.9048,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:24:29.718967,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,32768,medium,8.61,0.11,8.62,8.76,8.88,8.54,8.61,136.14,0.06,370.6,2.2797,97.0,,40,5.9048,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:25:10.821223,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,32768,large,7.55,0.07,7.55,7.79,7.87,7.87,7.55,136.18,0.03,371.6,2.2862,118.5,,40,5.9048,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:25:50.687256,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q6_K,5.5388107895851135,32768,xlarge,9.78,0.22,9.75,10.57,10.64,9.51,9.79,125.45,0.03,373.3,2.3089,2145.0,,40,5.9048,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:26:49.107465,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,32768,tiny,6.59,0.02,6.59,6.62,6.62,6.58,6.59,155.87,0.04,339.2,2.0903,79.0,,40,5.9220,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:27:25.127186,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,32768,small,7.57,0.09,7.57,7.73,7.84,7.46,7.57,155.39,0.05,331.6,0.1010,64.0,,40,5.9220,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:27:48.051577,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,32768,medium,7.76,0.12,7.77,7.89,8.31,7.65,7.77,154.39,0.04,338.7,2.0856,97.0,,40,5.9220,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:28:24.227499,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,32768,large,6.66,0.02,6.67,6.69,6.70,6.65,6.66,154.43,0.02,339.6,2.0909,117.5,,40,5.9220,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:28:58.980895,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q5_K_M,4.7834396958351135,32768,xlarge,8.80,0.18,8.81,9.00,9.61,8.80,8.80,140.78,0.04,344.6,2.1250,2145.0,,40,5.9220,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:29:50.690301,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,32768,tiny,5.82,0.05,5.80,6.01,6.04,5.76,5.82,177.61,0.09,331.3,2.0368,66.0,,40,5.9331,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:30:16.309118,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,32768,small,6.76,0.16,6.75,6.93,7.62,6.73,6.76,176.56,0.10,329.2,0.0978,67.5,,40,5.9331,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:30:38.505453,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,32768,medium,6.95,0.14,6.95,7.11,7.53,6.80,6.95,175.53,0.06,333.0,2.0468,97.0,,40,5.9331,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:31:10.404611,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,32768,large,6.97,0.12,6.96,7.16,7.19,6.80,6.97,175.12,0.06,334.6,2.0545,120.5,,40,5.9331,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:31:42.704327,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q4_K_M,4.0725021958351135,32768,xlarge,8.01,0.21,7.99,8.46,8.98,7.83,8.02,158.16,0.06,341.9,2.1054,2145.0,,40,5.9331,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:32:27.898154,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q3_K_M,3.2809982895851135,32768,tiny,5.07,0.03,5.08,5.12,5.16,5.08,5.07,203.86,0.08,390.6,2.3802,79.0,,40,6.0235,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:32:55.757158,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q3_K_M,3.2809982895851135,32768,small,6.07,0.16,6.03,6.58,6.66,6.02,6.07,202.56,0.16,381.1,0.1101,63.5,,40,6.0235,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:33:13.437439,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q3_K_M,3.2809982895851135,32768,medium,6.09,0.13,6.08,6.32,6.59,6.02,6.09,201.70,0.12,381.4,0.1024,77.5,,40,6.0235,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:33:33.485025,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q3_K_M,3.2809982895851135,32768,large,5.14,0.03,5.14,5.17,5.28,5.14,5.14,201.03,0.08,390.5,2.3798,120.5,,40,6.0235,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:34:01.734047,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q3_K_M,3.2809982895851135,32768,xlarge,7.27,0.11,7.28,7.45,7.47,7.14,7.28,178.41,0.05,391.6,2.3894,2145.0,,40,6.0235,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:34:41.329109,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q2_K,2.5358811020851135,32768,tiny,4.24,0.02,4.24,4.28,4.28,4.24,4.24,246.82,0.33,362.5,0.0959,40.5,,40,6.6893,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:34:51.455829,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q2_K,2.5358811020851135,32768,small,4.25,0.02,4.25,4.28,4.28,4.21,4.25,244.76,0.23,387.8,0.1023,69.5,,40,6.6893,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:35:08.293482,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q2_K,2.5358811020851135,32768,medium,4.25,0.04,4.26,4.28,4.43,4.43,4.25,245.28,0.30,383.4,0.1055,68.0,,40,6.6893,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
2026-02-06T20:35:21.717389,2026-02-06T09-11-37Z_d96c,NVIDIA GeForce RTX 4090,24564,Mistral-7B-Instruct-v0.3,Q2_K,2.5358811020851135,32768,large,5.27,0.15,5.25,5.60,6.00,5.06,5.28,241.38,0.13,388.4,0.1023,107.5,,40,6.6893,AMD Ryzen 9 5900X 12-Core Processor,62.7 GB
